f_FindingID,s_StudyID,state_abbr,region_name,analysis_year,saipe_child_poverty_rate_state,saipe_median_income_state,saipe_child_poverty_rate_region,saipe_median_income_region,saipe_child_poverty_rate_ctx,saipe_median_income_ctx
27282,87212,TN,,2010,0.259,41461.0,,,0.259,41461.0
26543,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26544,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26545,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26546,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26547,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26548,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26549,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26550,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26551,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26552,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26553,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26554,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27535,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27536,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27537,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27541,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27542,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
27543,87213,TN,,2010,0.259,41461.0,,,0.259,41461.0
26562,87295,WA,West,2010,0.182,55584.0,0.19615384615384615,51880.307692307695,0.182,55584.0
26563,87295,WA,West,2010,0.182,55584.0,0.19615384615384615,51880.307692307695,0.182,55584.0
26564,87295,WA,West,2010,0.182,55584.0,0.19615384615384615,51880.307692307695,0.182,55584.0
27460,87295,WA,West,2010,0.182,55584.0,0.19615384615384615,51880.307692307695,0.182,55584.0
27196,88226,,West,2013,,,0.19692307692307692,55467.307692307695,0.19692307692307692,55467.307692307695
26636,88227,,West,2013,,,0.19692307692307692,55467.307692307695,0.19692307692307692,55467.307692307695
26386,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26387,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26388,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26389,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26390,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26391,88730,TX,,2016,0.2239999999999999,56583.0,,,0.2239999999999999,56583.0
26392,88731,MI,,2019,0.175,59522.0,,,0.175,59522.0
26393,88731,MI,,2019,0.175,59522.0,,,0.175,59522.0
26641,88222,,West,2014,,,0.19138461538461538,56614.307692307695,0.19138461538461538,56614.307692307695
26737,88222,,West,2014,,,0.19138461538461538,56614.307692307695,0.19138461538461538,56614.307692307695
26738,88223,,West,2014,,,0.19138461538461538,56614.307692307695,0.19138461538461538,56614.307692307695
26739,88223,,West,2014,,,0.19138461538461538,56614.307692307695,0.19138461538461538,56614.307692307695
26499,81644,MO,,2009,0.207,45149.0,,,0.207,45149.0
26512,81644,MO,,2009,0.207,45149.0,,,0.207,45149.0
26491,81644,MO,,2009,0.207,45149.0,,,0.207,45149.0
26519,81644,MO,,2009,0.207,45149.0,,,0.207,45149.0
27284,88709,,,2019,,,,,,
27285,88709,,,2019,,,,,,
27287,88709,,,2019,,,,,,
27288,88709,,,2019,,,,,,
27289,88709,,,2019,,,,,,
27290,88709,,,2019,,,,,,
28972,88709,,,2019,,,,,,
26959,88710,,,2019,,,,,,
26960,88710,,,2019,,,,,,
26961,88710,,,2019,,,,,,
26962,88710,,,2019,,,,,,
26963,88710,,,2019,,,,,,
26964,88710,,,2019,,,,,,
27493,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27803,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27807,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27812,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27814,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27817,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27818,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27868,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27869,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27870,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27871,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27872,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27873,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
27874,87305,CA,,2010,0.22,57664.0,,,0.22,57664.0
29186,87236,WI,,2018,0.141,60779.0,,,0.141,60779.0
29187,87236,WI,,2018,0.141,60779.0,,,0.141,60779.0
29190,87236,WI,,2018,0.141,60779.0,,,0.141,60779.0
29191,87236,WI,,2018,0.141,60779.0,,,0.141,60779.0
29192,87236,WI,,2018,0.141,60779.0,,,0.141,60779.0
29262,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
29396,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
29398,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
29401,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
29402,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
29403,87238,WA,,2018,0.126,74023.0,,,0.126,74023.0
28047,87196,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28049,87196,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28052,87196,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28053,87196,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28090,87196,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28059,87222,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28060,87222,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28061,87222,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28062,87222,,South,2015,,,0.2374705882352941,52018.41176470588,0.2374705882352941,52018.41176470588
28065,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
28068,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
28093,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
28066,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
28087,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
28094,87694,MO,,2016,0.192,51713.0,,,0.192,51713.0
26844,88733,KS,,2011,0.188,48844.0,,,0.188,48844.0
26845,88733,KS,,2011,0.188,48844.0,,,0.188,48844.0
26836,88734,KS,,2011,0.188,48844.0,,,0.188,48844.0
26846,88734,KS,,2011,0.188,48844.0,,,0.188,48844.0
26865,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
26866,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
26867,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
26868,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
26869,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
26870,88756,CO,,2017,0.122,69113.0,,,0.122,69113.0
27032,87455,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
27046,87455,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
27059,87456,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
27060,87456,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
27063,87457,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
27064,87457,MN,Midwest,2014,0.148,61473.0,0.18525,53219.666666666664,0.148,61473.0
29423,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29424,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29425,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29426,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29427,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29428,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29429,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29430,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
29431,87237,IA,,2018,0.135,60071.0,,,0.135,60071.0
27728,87326,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
27729,87326,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
27731,87326,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
27732,87326,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
27733,87326,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
27445,87210,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27762,87210,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27763,87210,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27764,87210,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27765,87211,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27766,87211,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27767,87211,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27768,87211,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
27779,87321,,,2016,,,,,,
27780,87321,,,2016,,,,,,
27781,87321,,,2016,,,,,,
27782,87321,,,2016,,,,,,
27784,87321,,,2016,,,,,,
27785,87321,,,2016,,,,,,
27786,87321,,,2016,,,,,,
27788,87321,,,2016,,,,,,
27789,87321,,,2016,,,,,,
27790,87321,,,2016,,,,,,
27791,87321,,,2016,,,,,,
27792,87321,,,2016,,,,,,
27834,87321,,,2016,,,,,,
27835,87321,,,2016,,,,,,
27837,87321,,,2016,,,,,,
27922,87321,,,2016,,,,,,
27925,87321,,,2016,,,,,,
28567,87321,,,2016,,,,,,
28568,87321,,,2016,,,,,,
28572,87321,,,2016,,,,,,
28575,87321,,,2016,,,,,,
29422,87321,,,2016,,,,,,
29606,87321,,,2016,,,,,,
29607,87321,,,2016,,,,,,
29608,87321,,,2016,,,,,,
29609,87321,,,2016,,,,,,
29610,87321,,,2016,,,,,,
29611,87321,,,2016,,,,,,
29612,87321,,,2016,,,,,,
29613,87321,,,2016,,,,,,
29968,87321,,,2016,,,,,,
27838,87321,,,2016,,,,,,
27839,87321,,,2016,,,,,,
27862,87321,,,2016,,,,,,
27863,87321,,,2016,,,,,,
27864,87321,,,2016,,,,,,
27865,87321,,,2016,,,,,,
27876,87321,,,2016,,,,,,
27907,87321,,,2016,,,,,,
27909,87321,,,2016,,,,,,
27911,87321,,,2016,,,,,,
27912,87321,,,2016,,,,,,
27913,87321,,,2016,,,,,,
27915,87321,,,2016,,,,,,
27917,87321,,,2016,,,,,,
27919,87321,,,2016,,,,,,
27921,87321,,,2016,,,,,,
29969,87321,,,2016,,,,,,
29970,87321,,,2016,,,,,,
29971,87321,,,2016,,,,,,
27596,88774,,,2019,,,,,,
27597,88774,,,2019,,,,,,
27598,88774,,,2019,,,,,,
27599,88774,,,2019,,,,,,
27600,88774,,,2019,,,,,,
27601,88774,,,2019,,,,,,
27602,88774,,,2019,,,,,,
27603,88775,,,2019,,,,,,
27604,88775,,,2019,,,,,,
27605,88775,,,2019,,,,,,
27606,88775,,,2019,,,,,,
27607,88775,,,2019,,,,,,
27608,88775,,,2019,,,,,,
27609,88775,,,2019,,,,,,
29175,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29176,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29177,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29204,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29208,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29209,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29237,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29238,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29239,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29245,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29247,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29249,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29250,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29263,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29264,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29265,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29268,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29269,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29270,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29273,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29274,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29275,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29277,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29282,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29285,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29288,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29290,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29291,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29292,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
29299,88755,CA,West,2019,0.156,80423.0,0.14346153846153845,69334.15384615384,0.156,80423.0
28381,87318,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
28384,87318,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
28385,87318,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
28526,88717,,,2000,,,,,,
28527,88717,,,2000,,,,,,
28853,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
28855,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
28856,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
28862,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
30225,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
30306,87333,KY,South,2015,0.253,45178.0,0.2374705882352941,52018.41176470588,0.253,45178.0
29040,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29041,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29042,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29043,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29044,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29058,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29059,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29060,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29061,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29062,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29063,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29064,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29065,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
29066,89343,IL,,2017,0.17,63044.0,,,0.17,63044.0
28116,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28118,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28483,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28484,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28486,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28494,88758,,Midwest,2016,,,0.16391666666666668,56429.0,0.16391666666666668,56429.0
28218,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28579,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28580,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28581,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28582,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28584,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28586,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28587,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28589,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28590,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28591,87327,,South,2011,,,0.2533529411764706,47174.294117647056,0.2533529411764706,47174.294117647056
28840,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28969,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28970,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28973,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28974,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28975,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29000,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29001,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29002,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29003,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29004,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29005,88769,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29009,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29010,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29011,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29012,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29013,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29014,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29015,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29016,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29017,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29018,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
29019,88780,,Northeast,2011,,,0.17277777777777778,57296.77777777778,0.17277777777777778,57296.77777777778
28354,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28356,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28357,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28358,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28359,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28360,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28361,88785,MA,,2017,0.135,77385.0,,,0.135,77385.0
28994,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
28995,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
28999,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
29111,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
29113,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
29120,88740,CT,,2017,0.13,74428.0,,,0.13,74428.0
28274,88764,MA,,2019,0.12,85700.0,,,0.12,85700.0
28317,88764,MA,,2019,0.12,85700.0,,,0.12,85700.0
28177,88782,CA,,2015,0.212,64483.0,,,0.212,64483.0
28178,88782,CA,,2015,0.212,64483.0,,,0.212,64483.0
29954,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29955,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29957,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29973,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29974,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29975,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
29983,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
30004,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
30005,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
30006,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
30010,88757,MD,South,2019,0.123,86644.0,0.19835294117647057,60707.882352941175,0.123,86644.0
